id,danceability,energy,key,loudness,mode,speechiness,acousticness,instrumentalness,liveness,valence,tempo,type,uri,track_href,analysis_url,duration_ms,time_signature
5GBuCHuPKx6UC7VsSPK0t3,0.906,0.382,10,-12.89,0,0.269,0.18,0.0,0.113,0.391,104.025,audio_features,spotify:track:5GBuCHuPKx6UC7VsSPK0t3,https://api.spotify.com/v1/tracks/5GBuCHuPKx6UC7VsSPK0t3,https://api.spotify.com/v1/audio-analysis/5GBuCHuPKx6UC7VsSPK0t3,129264,4
0jk6J6B9ivegJc7dTg10Mp,0.457,0.648,7,-5.762,1,0.0552,0.0114,1.69e-05,0.212,0.736,160.021,audio_features,spotify:track:0jk6J6B9ivegJc7dTg10Mp,https://api.spotify.com/v1/tracks/0jk6J6B9ivegJc7dTg10Mp,https://api.spotify.com/v1/audio-analysis/0jk6J6B9ivegJc7dTg10Mp,111210,4
6plT7nFGiXKSBP9HFSI4ef,0.51,0.503,10,-8.756,0,0.242,0.0216,0.002,0.108,0.193,153.582,audio_features,spotify:track:6plT7nFGiXKSBP9HFSI4ef,https://api.spotify.com/v1/tracks/6plT7nFGiXKSBP9HFSI4ef,https://api.spotify.com/v1/audio-analysis/6plT7nFGiXKSBP9HFSI4ef,243773,4
5qpfkbcd6q1eeov0DkUszo,0.423,0.608,8,-9.254,1,0.0779,0.044,0.0,0.128,0.65,94.939,audio_features,spotify:track:5qpfkbcd6q1eeov0DkUszo,https://api.spotify.com/v1/tracks/5qpfkbcd6q1eeov0DkUszo,https://api.spotify.com/v1/audio-analysis/5qpfkbcd6q1eeov0DkUszo,150799,5
4FFC7McrnnwAWKbAqbckTP,0.784,0.586,10,-5.148,1,0.057,0.159,0.0,0.183,0.824,113.973,audio_features,spotify:track:4FFC7McrnnwAWKbAqbckTP,https://api.spotify.com/v1/tracks/4FFC7McrnnwAWKbAqbckTP,https://api.spotify.com/v1/audio-analysis/4FFC7McrnnwAWKbAqbckTP,143153,4
5Z3GHaZ6ec9bsiI5BenrbY,0.799,0.539,1,-6.351,1,0.0421,0.199,1.66e-05,0.165,0.394,136.948,audio_features,spotify:track:5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/tracks/5Z3GHaZ6ec9bsiI5BenrbY,https://api.spotify.com/v1/audio-analysis/5Z3GHaZ6ec9bsiI5BenrbY,202547,4
0QHEIqNKsMoOY5urbzN48u,0.838,0.525,10,-3.562,1,0.0665,0.345,1.92e-06,0.0771,0.884,144.981,audio_features,spotify:track:0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/tracks/0QHEIqNKsMoOY5urbzN48u,https://api.spotify.com/v1/audio-analysis/0QHEIqNKsMoOY5urbzN48u,134256,4
6e9biVAugkOfydEN8OiJpi,0.944,0.613,10,-5.999,0,0.291,0.00818,0.0,0.0893,0.328,120.102,audio_features,spotify:track:6e9biVAugkOfydEN8OiJpi,https://api.spotify.com/v1/tracks/6e9biVAugkOfydEN8OiJpi,https://api.spotify.com/v1/audio-analysis/6e9biVAugkOfydEN8OiJpi,170156,4
3swc6WTsr7rl9DqQKQA55C,0.75,0.56,8,-8.094,1,0.105,0.546,0.0,0.111,0.459,140.06,audio_features,spotify:track:3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/tracks/3swc6WTsr7rl9DqQKQA55C,https://api.spotify.com/v1/audio-analysis/3swc6WTsr7rl9DqQKQA55C,221440,4
6AvfZXpbb6r35DfF7gHPRq,0.655,0.603,8,-5.014,1,0.0555,0.0959,0.0,0.107,0.452,126.088,audio_features,spotify:track:6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/tracks/6AvfZXpbb6r35DfF7gHPRq,https://api.spotify.com/v1/audio-analysis/6AvfZXpbb6r35DfF7gHPRq,190643,4
569uHYIB0X324FZOBEhvit,0.778,0.719,4,-9.698,1,0.0345,0.0123,0.0262,0.297,0.729,115.4,audio_features,spotify:track:569uHYIB0X324FZOBEhvit,https://api.spotify.com/v1/tracks/569uHYIB0X324FZOBEhvit,https://api.spotify.com/v1/audio-analysis/569uHYIB0X324FZOBEhvit,239133,4
51QxenFmXlJXUN9mpvxlaL,0.662,0.531,8,-5.3,1,0.0361,0.202,1.16e-05,0.595,0.399,119.957,audio_features,spotify:track:51QxenFmXlJXUN9mpvxlaL,https://api.spotify.com/v1/tracks/51QxenFmXlJXUN9mpvxlaL,https://api.spotify.com/v1/audio-analysis/51QxenFmXlJXUN9mpvxlaL,262333,4
5iwz1NiezX7WWjnCgY5TH4,0.826,0.773,11,-4.218,0,0.0524,0.323,0.0,0.143,0.761,126.899,audio_features,spotify:track:5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/tracks/5iwz1NiezX7WWjnCgY5TH4,https://api.spotify.com/v1/audio-analysis/5iwz1NiezX7WWjnCgY5TH4,238200,4
3EdsfpdAlaQBMO0LgNOEhn,0.387,0.822,10,-3.071,1,0.0918,0.489,0.0,0.284,0.475,130.825,audio_features,spotify:track:3EdsfpdAlaQBMO0LgNOEhn,https://api.spotify.com/v1/tracks/3EdsfpdAlaQBMO0LgNOEhn,https://api.spotify.com/v1/audio-analysis/3EdsfpdAlaQBMO0LgNOEhn,211400,4
4rVL3jnYkUdRNZbzcPaYvR,0.843,0.538,2,-5.928,1,0.47,0.00507,0.0,0.133,0.169,160.088,audio_features,spotify:track:4rVL3jnYkUdRNZbzcPaYvR,https://api.spotify.com/v1/tracks/4rVL3jnYkUdRNZbzcPaYvR,https://api.spotify.com/v1/audio-analysis/4rVL3jnYkUdRNZbzcPaYvR,169500,4
